gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Avg_Monthly_Spend,Charge_per_Tenure,Service_Count
Female,0,Yes,Yes,72,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),19.55,1463.45,No,20.325694444444444,0.2715277777777778,1.0
Male,0,Yes,No,10,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Bank transfer (automatic),19.6,189.45,No,18.945,1.9600000000000002,1.0
Female,0,No,Yes,7,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,20.05,96.8,No,13.828571428571427,2.8642857142857143,1.0
Male,1,No,No,5,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,85.55,408.5,No,81.7,17.11,3.0
Female,0,Yes,Yes,24,1,1.0,DSL,1.0,0.0,1.0,0.0,1.0,1.0,Two year,No,Credit card (automatic),78.6,1846.65,No,76.94375000000001,3.275,6.0
Female,0,Yes,Yes,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),116.8,8456.75,No,117.45486111111111,1.6222222222222222,8.0
Male,0,No,No,21,0,0.0,DSL,1.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,Yes,Mailed check,43.55,1011.5,No,48.166666666666664,2.0738095238095235,3.0
Male,0,Yes,No,69,0,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),60.8,4263.4,No,61.78840579710145,0.881159420289855,5.0
Male,0,Yes,Yes,44,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),54.9,2549.1,No,57.934090909090905,1.2477272727272728,3.0
Female,1,Yes,Yes,61,1,1.0,DSL,0.0,0.0,1.0,0.0,1.0,0.0,One year,Yes,Electronic check,65.2,3965.05,No,65.00081967213114,1.0688524590163935,4.0
Male,1,No,No,24,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),102.95,2496.7,Yes,104.02916666666665,4.289583333333334,6.0
Female,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,No,Electronic check,90.6,90.6,Yes,90.6,90.6,3.0
Female,0,No,No,6,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),50.8,288.05,Yes,48.00833333333333,8.466666666666667,2.0
Male,0,No,No,4,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,90.05,368.1,Yes,92.025,22.5125,4.0
Male,0,Yes,No,72,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Electronic check,108.2,7840.6,No,108.89722222222223,1.5027777777777778,7.0
Male,0,No,No,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),92.0,6632.75,No,92.12152777777777,1.2777777777777777,8.0
Male,1,Yes,No,14,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,75.1,1013.35,No,72.38214285714285,5.364285714285714,2.0
Male,0,No,No,7,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),25.05,152.95,No,21.849999999999998,3.5785714285714287,2.0
Female,0,No,No,48,1,0.0,Fiber optic,0.0,1.0,0.0,0.0,0.0,0.0,One year,No,Electronic check,75.15,3772.65,No,78.596875,1.565625,2.0
Male,0,Yes,Yes,55,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.5,1026.35,No,18.66090909090909,0.35454545454545455,1.0
Male,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),19.3,19.3,No,19.3,19.3,1.0
Male,0,No,No,45,1,0.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,One year,No,Credit card (automatic),112.2,5031.85,No,111.81888888888889,2.493333333333333,7.0
Male,0,No,No,3,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,70.3,220.4,No,73.46666666666667,23.433333333333334,1.0
Female,0,Yes,No,71,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.6,1416.5,No,19.950704225352112,0.27605633802816903,1.0
Male,0,Yes,No,8,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,20.25,158.35,No,19.79375,2.53125,1.0
Female,0,Yes,No,3,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,75.85,256.6,Yes,85.53333333333335,25.28333333333333,2.0
Male,0,Yes,Yes,69,1,0.0,DSL,1.0,1.0,0.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),80.65,5542.55,No,80.3268115942029,1.168840579710145,6.0
Male,0,Yes,Yes,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,68.5,68.5,Yes,68.5,68.5,1.0
Female,1,Yes,No,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),115.75,8443.7,No,117.27361111111112,1.6076388888888888,8.0
Male,0,No,No,11,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,73.5,791.75,Yes,71.97727272727273,6.681818181818182,2.0
Male,0,No,No,71,1,1.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,No,Bank transfer (automatic),80.6,5708.2,No,80.39718309859154,1.1352112676056336,7.0
Female,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,69.95,69.95,Yes,69.95,69.95,1.0
Female,0,Yes,No,33,0,0.0,DSL,1.0,0.0,1.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),59.55,2016.3,No,61.1,1.8045454545454545,5.0
Female,0,No,No,16,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.05,326.65,No,20.415625,1.190625,1.0
Female,1,Yes,No,56,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,0.0,0.0,One year,No,Electronic check,95.65,5471.75,No,97.70982142857143,1.7080357142857143,6.0
Female,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),19.95,19.95,No,19.95,19.95,1.0
Male,0,No,No,5,1,0.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,70.05,346.4,Yes,69.28,14.01,4.0
Male,0,Yes,Yes,57,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.4,1061.6,No,18.62456140350877,0.3403508771929824,1.0
Male,0,Yes,Yes,56,0,0.0,DSL,0.0,1.0,1.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),36.1,1971.5,No,35.205357142857146,0.6446428571428572,2.0
Male,0,No,No,8,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,94.0,773.65,Yes,96.70625,11.75,5.0
Female,0,Yes,Yes,22,1,0.0,DSL,1.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,61.15,1422.05,Yes,64.63863636363637,2.7795454545454543,4.0
Female,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,19.75,19.75,No,19.75,19.75,1.0
Female,0,No,Yes,40,1,0.0,DSL,1.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,Yes,Credit card (automatic),64.1,2460.35,No,61.50875,1.6024999999999998,4.0
Male,0,Yes,Yes,46,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Credit card (automatic),19.75,856.5,No,18.619565217391305,0.42934782608695654,1.0
Male,0,Yes,Yes,63,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,19.7,1275.85,No,20.2515873015873,0.3126984126984127,1.0
Male,0,Yes,Yes,68,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,1.0,1.0,Two year,Yes,Electronic check,110.2,7467.5,No,109.81617647058823,1.6205882352941177,7.0
Male,0,Yes,Yes,69,1,0.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),106.35,7261.75,No,105.2427536231884,1.5413043478260868,6.0
Female,0,Yes,No,56,1,1.0,Fiber optic,0.0,1.0,1.0,1.0,0.0,0.0,Month-to-month,No,Electronic check,90.55,5116.6,No,91.36785714285715,1.6169642857142856,5.0
Female,0,Yes,Yes,10,1,0.0,DSL,0.0,1.0,1.0,0.0,0.0,1.0,One year,Yes,Mailed check,65.9,660.05,No,66.005,6.590000000000001,4.0
Male,0,No,No,63,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,0.0,One year,No,Credit card (automatic),104.5,6590.8,No,104.61587301587302,1.6587301587301588,7.0
Female,0,Yes,Yes,24,0,0.0,DSL,1.0,1.0,1.0,1.0,0.0,1.0,Two year,Yes,Mailed check,52.5,1208.15,No,50.33958333333334,2.1875,5.0
Female,0,No,No,19,1,1.0,DSL,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,56.1,1033.9,No,54.415789473684214,2.9526315789473685,3.0
Male,0,Yes,Yes,22,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,Yes,Electronic check,88.75,1885.15,No,85.68863636363636,4.034090909090909,4.0
Male,0,Yes,No,29,1,1.0,Fiber optic,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,84.45,2467.1,Yes,85.07241379310345,2.9120689655172414,4.0
Male,0,Yes,No,13,1,1.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,One year,Yes,Mailed check,75.3,989.45,Yes,76.11153846153846,5.792307692307692,5.0
Female,0,Yes,No,70,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Bank transfer (automatic),26.0,2006.95,No,28.670714285714286,0.37142857142857144,2.0
Female,0,Yes,No,49,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,No,Electronic check,99.4,5025.0,No,102.55102040816327,2.0285714285714285,5.0
Female,1,Yes,No,43,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,Yes,Mailed check,109.55,4830.25,Yes,112.3313953488372,2.547674418604651,7.0
Female,0,No,No,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,19.6,59.75,Yes,19.916666666666668,6.533333333333334,1.0
Male,0,Yes,Yes,42,1,0.0,DSL,0.0,0.0,1.0,1.0,1.0,1.0,One year,No,Electronic check,73.15,3088.25,No,73.5297619047619,1.7416666666666667,5.0
Male,0,No,No,57,1,0.0,DSL,0.0,1.0,0.0,1.0,0.0,0.0,One year,Yes,Mailed check,54.65,3134.7,No,54.99473684210526,0.9587719298245614,3.0
Male,1,No,No,2,1,0.0,DSL,1.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,No,Bank transfer (automatic),66.4,94.55,Yes,47.275,33.2,4.0
Female,0,Yes,No,72,1,1.0,Fiber optic,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Credit card (automatic),115.55,8312.4,No,115.44999999999999,1.604861111111111,8.0
Female,1,No,No,46,1,1.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,104.45,4863.85,No,105.7358695652174,2.2706521739130436,6.0
Male,1,Yes,No,66,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),100.05,6871.9,Yes,104.11969696969696,1.5159090909090909,5.0
Male,0,No,No,62,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,0.0,1.0,One year,No,Electronic check,102.0,6529.25,Yes,105.31048387096774,1.6451612903225807,6.0
Female,0,Yes,No,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),91.15,6637.9,No,92.19305555555555,1.2659722222222223,8.0
Male,0,Yes,Yes,35,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,0.0,One year,Yes,Electronic check,89.7,3165.6,No,90.44571428571429,2.5628571428571427,4.0
Male,0,Yes,No,17,1,1.0,Fiber optic,1.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),90.2,1454.15,Yes,85.53823529411765,5.305882352941176,5.0
Female,0,Yes,No,72,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Electronic check,92.4,6786.1,No,94.2513888888889,1.2833333333333334,8.0
Female,0,Yes,Yes,28,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Mailed check,19.9,543.0,No,19.392857142857142,0.7107142857142856,1.0
Male,0,Yes,No,56,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Credit card (automatic),25.15,1327.15,Yes,23.699107142857144,0.4491071428571428,2.0
Female,0,No,No,31,1,1.0,Fiber optic,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),79.85,2404.15,Yes,77.55322580645162,2.575806451612903,3.0
Male,0,No,No,45,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Bank transfer (automatic),18.85,867.3,No,19.273333333333333,0.4188888888888889,1.0
Female,0,No,No,1,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,25.75,25.75,No,25.75,25.75,2.0
Female,0,No,No,2,1,0.0,DSL,0.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,49.6,114.7,Yes,57.35,24.8,2.0
Female,0,No,No,6,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,20.95,109.5,No,18.25,3.4916666666666667,1.0
Female,0,Yes,No,48,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,1.0,1.0,One year,Yes,Electronic check,97.05,4692.95,No,97.76979166666666,2.021875,5.0
Male,0,Yes,Yes,25,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),25.4,546.85,No,21.874000000000002,1.016,2.0
Male,0,Yes,Yes,64,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Bank transfer (automatic),19.7,1274.05,No,19.90703125,0.3078125,1.0
Male,0,No,No,50,0,0.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,35.0,1782.4,No,35.648,0.7,2.0
Female,0,Yes,Yes,52,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,1.0,1.0,One year,No,Bank transfer (automatic),101.25,5301.1,No,101.94423076923077,1.9471153846153846,5.0
Male,1,Yes,No,4,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,70.2,280.35,No,70.0875,17.55,1.0
Female,1,No,No,32,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,No,Electronic check,90.95,2897.95,No,90.5609375,2.8421875,3.0
Male,0,Yes,Yes,45,1,1.0,DSL,1.0,1.0,0.0,1.0,1.0,0.0,Two year,No,Credit card (automatic),73.85,3371.0,No,74.91111111111111,1.641111111111111,6.0
Male,0,Yes,No,9,1,1.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,88.05,801.3,No,89.03333333333333,9.783333333333333,4.0
Female,1,Yes,No,66,1,1.0,Fiber optic,0.0,0.0,1.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),105.95,6975.25,Yes,105.68560606060606,1.6053030303030305,6.0
Male,0,No,Yes,3,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,91.85,257.05,Yes,85.68333333333334,30.616666666666664,4.0
Female,0,No,No,54,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,20.1,1079.45,No,19.989814814814817,0.37222222222222223,1.0
Female,0,Yes,Yes,1,0,0.0,DSL,0.0,0.0,0.0,1.0,1.0,0.0,Month-to-month,No,Electronic check,40.1,40.1,Yes,40.1,40.1,2.0
Female,0,Yes,Yes,64,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,No,Bank transfer (automatic),110.3,6997.3,No,109.3328125,1.7234375,7.0
Female,1,No,No,31,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,73.9,2217.15,Yes,71.5209677419355,2.383870967741936,2.0
Female,0,No,No,14,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Mailed check,89.8,1129.1,Yes,80.64999999999999,6.414285714285714,3.0
Female,0,No,No,12,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,One year,Yes,Credit card (automatic),85.15,979.05,No,81.58749999999999,7.095833333333334,3.0
Male,1,Yes,No,67,1,0.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,One year,Yes,Bank transfer (automatic),60.95,4119.4,No,61.483582089552236,0.9097014925373135,4.0
Female,0,Yes,Yes,35,1,1.0,DSL,1.0,0.0,1.0,1.0,1.0,0.0,Month-to-month,No,Electronic check,72.25,2568.55,Yes,73.38714285714286,2.0642857142857145,6.0
Female,0,No,No,45,1,1.0,DSL,1.0,0.0,0.0,1.0,0.0,1.0,Two year,No,Mailed check,73.55,3349.1,No,74.42444444444445,1.6344444444444444,5.0
Male,0,No,No,10,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Mailed check,46.0,492.1,No,49.21,4.6,1.0
Female,1,No,No,29,1,1.0,DSL,1.0,1.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),58.55,1718.95,No,59.27413793103448,2.018965517241379,4.0
Female,0,No,No,24,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Bank transfer (automatic),24.6,605.25,No,25.21875,1.0250000000000001,2.0
Male,0,Yes,Yes,66,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Mailed check,19.75,1344.5,No,20.37121212121212,0.29924242424242425,1.0
Male,0,No,No,51,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,1.0,0.0,One year,No,Mailed check,86.35,4267.15,No,83.66960784313724,1.6931372549019608,3.0
Female,0,Yes,No,45,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Mailed check,25.5,1121.05,No,24.912222222222223,0.5666666666666667,2.0
Female,0,Yes,No,49,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Credit card (automatic),19.0,918.7,No,18.748979591836736,0.3877551020408163,1.0
Female,0,Yes,No,29,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,Yes,Mailed check,19.55,521.8,No,17.99310344827586,0.6741379310344828,1.0
Male,0,Yes,Yes,40,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),110.1,4469.1,No,111.7275,2.7525,7.0
Female,1,No,No,37,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,96.55,3580.3,Yes,96.76486486486488,2.6094594594594596,4.0
Male,0,No,No,25,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,69.75,1729.35,No,69.17399999999999,2.79,1.0
Female,0,No,No,22,0,0.0,DSL,0.0,0.0,1.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,50.6,1073.3,No,48.78636363636363,2.3000000000000003,3.0
Male,0,No,No,72,0,0.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),65.6,4566.5,No,63.423611111111114,0.911111111111111,6.0
Female,0,No,No,7,0,0.0,DSL,0.0,1.0,0.0,0.0,0.0,1.0,Month-to-month,Yes,Credit card (automatic),40.1,293.3,Yes,41.9,5.728571428571429,2.0
Male,0,Yes,Yes,33,1,0.0,DSL,0.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Credit card (automatic),82.1,2603.1,No,78.88181818181818,2.487878787878788,6.0
Female,0,No,No,23,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Mailed check,79.1,1783.75,No,77.55434782608695,3.4391304347826086,3.0
Male,1,No,No,24,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,101.25,2440.15,Yes,101.67291666666667,4.21875,5.0
Female,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,Month-to-month,No,Electronic check,79.55,79.55,Yes,79.55,79.55,2.0
Male,0,No,No,69,1,1.0,DSL,1.0,1.0,1.0,1.0,1.0,1.0,Two year,No,Mailed check,90.65,6322.1,No,91.62463768115943,1.3137681159420291,8.0
Female,0,No,Yes,3,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),20.55,57.4,No,19.133333333333333,6.8500000000000005,1.0
Male,0,No,No,56,1,0.0,DSL,0.0,1.0,0.0,1.0,1.0,1.0,One year,Yes,Bank transfer (automatic),75.75,4284.65,No,76.51160714285713,1.3526785714285714,5.0
Male,0,No,No,65,1,1.0,Fiber optic,1.0,0.0,1.0,1.0,1.0,1.0,One year,Yes,Credit card (automatic),110.0,7138.65,No,109.8253846153846,1.6923076923076923,7.0
Male,0,Yes,No,71,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,No,Electronic check,20.85,1539.75,No,21.68661971830986,0.2936619718309859,1.0
Female,1,No,No,14,1,1.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),80.35,1058.1,No,75.57857142857142,5.739285714285714,3.0
Female,0,No,No,2,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,70.15,123.8,No,61.9,35.075,1.0
Female,0,No,No,32,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,0.0,One year,No,Electronic check,84.05,2781.85,Yes,86.9328125,2.6265625,3.0
Male,0,No,No,40,1,0.0,DSL,1.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,No,Electronic check,67.45,2731.0,No,68.275,1.68625,4.0
Male,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Credit card (automatic),20.75,20.75,No,20.75,20.75,1.0
Male,0,No,No,1,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Electronic check,89.1,89.1,Yes,89.1,89.1,3.0
Female,0,No,No,7,1,0.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,69.9,497.3,No,71.04285714285714,9.985714285714286,1.0
Female,0,Yes,No,15,1,1.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,51.1,711.15,No,47.41,3.4066666666666667,2.0
Female,0,Yes,Yes,17,1,1.0,Fiber optic,1.0,0.0,1.0,0.0,1.0,0.0,Month-to-month,No,Electronic check,94.4,1607.2,Yes,94.54117647058824,5.552941176470589,5.0
Male,0,No,No,19,1,0.0,Fiber optic,0.0,1.0,1.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,78.25,1490.95,Yes,78.47105263157896,4.118421052631579,3.0
Male,0,No,No,71,1,1.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),25.55,1898.1,No,26.733802816901406,0.3598591549295775,2.0
Female,0,Yes,Yes,54,1,1.0,DSL,1.0,0.0,0.0,1.0,0.0,0.0,Two year,No,Bank transfer (automatic),60.0,3273.95,No,60.6287037037037,1.1111111111111112,4.0
Male,0,Yes,No,31,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),90.55,2929.75,No,94.50806451612904,2.920967741935484,5.0
Female,0,No,No,11,1,0.0,Fiber optic,1.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,No,Electronic check,76.4,838.7,No,76.24545454545455,6.945454545454546,2.0
Female,1,No,No,18,1,0.0,Fiber optic,0.0,0.0,1.0,0.0,0.0,1.0,Month-to-month,Yes,Electronic check,84.95,1443.65,No,80.20277777777778,4.719444444444445,3.0
Female,1,No,No,72,1,1.0,Fiber optic,1.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Bank transfer (automatic),110.1,7746.7,No,107.59305555555555,1.5291666666666666,7.0
Female,1,No,No,71,1,1.0,Fiber optic,0.0,1.0,0.0,0.0,1.0,1.0,Month-to-month,Yes,Credit card (automatic),99.65,6951.15,No,97.90352112676055,1.4035211267605634,5.0
Male,1,No,No,5,0,0.0,DSL,0.0,0.0,1.0,1.0,1.0,0.0,Month-to-month,No,Credit card (automatic),45.4,214.75,No,42.95,9.08,3.0
Male,0,Yes,No,38,1,1.0,DSL,0.0,0.0,1.0,1.0,0.0,1.0,One year,No,Credit card (automatic),69.0,2669.45,No,70.2486842105263,1.8157894736842106,5.0
Male,0,No,Yes,5,1,0.0,DSL,0.0,0.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Bank transfer (automatic),48.65,235.2,No,47.04,9.73,2.0
Male,1,No,No,2,1,0.0,DSL,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,44.15,92.65,Yes,46.325,22.075,1.0
Female,1,No,No,52,1,1.0,DSL,1.0,0.0,1.0,0.0,0.0,0.0,Two year,No,Bank transfer (automatic),59.85,3103.25,No,59.67788461538461,1.1509615384615386,4.0
Female,1,No,No,8,1,1.0,Fiber optic,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Electronic check,75.75,606.25,Yes,75.78125,9.46875,2.0
Female,0,No,No,68,1,1.0,DSL,0.0,1.0,1.0,0.0,1.0,1.0,Two year,Yes,Electronic check,80.65,5330.2,No,78.38529411764705,1.1860294117647059,6.0
Male,0,Yes,Yes,69,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,One year,Yes,Credit card (automatic),20.55,1403.1,No,20.33478260869565,0.29782608695652174,1.0
Female,0,Yes,No,42,1,1.0,DSL,1.0,1.0,0.0,1.0,0.0,0.0,Month-to-month,Yes,Credit card (automatic),66.4,2727.8,No,64.94761904761906,1.580952380952381,5.0
Female,0,No,No,50,1,0.0,Fiber optic,0.0,1.0,0.0,1.0,1.0,1.0,Two year,Yes,Mailed check,100.2,5038.45,No,100.76899999999999,2.004,5.0
Female,0,No,No,1,1,0.0,No,0.0,0.0,0.0,0.0,0.0,0.0,Month-to-month,Yes,Mailed check,19.1,19.1,Yes,19.1,19.1,1.0
